_key,RT,SwitchProbability,TLoc,Ttype,blockReport,condition,ctr,cuestr,error,experiment,maskFlag,message,orientation,prevType,rep,response,setSize,switchFlag,yn
-MfDZaLnLDsZI-9nAOUz,1727,0.5,0,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,1,,12,1,1
-MfDZb6sufrkCthV7VYX,1115,0.5,7,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,2,,12,0,1
-MfDZc5Wh1wg5enftAMO,984,0.5,9,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,1,,12,1,1
-MfDZdbnKj6_0vKIZzpv,3196,0.5,0,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,1,,6,1,1
-MfDZeq4Mea3bhkXwCZv,1971,0.5,11,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,1,,12,1,1
-MfDZflFPTKI1ssLdJtU,751,0.5,8,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,1,,18,1,1
-MfDZgoCp_9fLFQKqAdU,1259,0.5,2,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,1,,6,1,1
-MfDZhyEIujhcow_qkLf,1713,0.5,0,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,2,,6,0,1
-MfDZiyWTVYQ91OGJxsm,1101,0.5,4,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,3,,6,0,1
-MfDZk7mK0ypSpy2DSiF,1736,0.5,0,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,4,,12,0,1
-MfDZl7fpkiCt_FCALch,1063,0.5,12,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,1,,18,1,1
-MfDZmp226apPouWYGx0,3916,0.5,4,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,1,,12,1,1
-MfDZnqx3OTqRAHAe-YD,1200,0.5,7,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,2,,12,0,1
-MfDZp2mMmldcra2GaFk,1892,0.5,11,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,1,,12,1,1
-MfDZpnwieNfY-2BmZTi,1060,0.5,11,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,1,,18,1,1
